date,white,white elo,black,black elo,resultat,ECO,perf white,perf black,moves,opening,variation,year,nb
2020-06-29,pain83,2218,yacine63,2169,1-0,D34,5.0,-5.0, d2d4 e7e6 c2c4 d7d5 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 b2b3 f8e8 c1b2 c8g4 d4c5 e7c5 a1c1 c5f8 h2h3 g4f5 f3d4 f5d7 g1h2 a8c8 c3d5 f6d5 g2d5 e8e5 d4c6 b7c6 d5g2 e5h5 e2e3 h5h6 d1f3,QGD,Tarrasch,2020,1
2020-06-29,yacine63,2174,pain83,2213,0-1,D30,-5.0,5.0, d2d4 d7d5 c2c4 e7e6 g1f3 c7c6 g2g3 d5c4 f1g2 b7b5 e1g1 c8b7 f3e5 d8c8 e2e4 b8d7 a2a4 g8f6 b1c3 a7a6 f2f4 f8e7 g3g4 e8g8 g4g5 f6e8 d1h5 g7g6 h5h6 f7f6 e5g6 h7g6 h6g6 e8g7 g2h3 f6f5 e4f5 e6f5 f1e1 c8e8 g6h6 c6c5 g5g6 d7f6 d4c5 e7c5 g1f1 e8d7 c1e3 d7d3 f1f2 c5e3 e1e3 d3d2 e3e2 d2d4 f2f1 g7h5 g6g7 h5g7 e2e7 d4d3 c3e2 f6h5 h6b6 d3f3 f1e1 b7e4 h3f1 a8e8 e7d7 f3g4 b6a6 e4f3 d7d2 f3e2 f1e2 g4h4 e1d1 h4f4 d1c2 f4e4 c2c1 h5f4 e2d1 f4d3 c1b1 b5b4 b1a2 b4b3 a2a3 e4e7,Queen's Gambit,QGA,2020,1
2020-06-29,Xottabich81,2178,yacine63,2180,1-0,C19,5.0,-6.0, e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 c5d4 g4g7 h8g8 g7h7 d8c7 h7d3 d4c3 g1e2 c7e5 d3c3 b8c6 c3e5 c6e5 c1f4 e7g6 f4g3 e5c4 h2h4 c8d7 h4h5 g8h8 e2d4 e6e5 d4f3 f7f6 f1c4 d5c4 e1c1 g6e7 g3h4 e8f7 d1d7 h8h5 g2g3 h5f5 f3d2 f5f2 d2e4 f2f3 e4f6 f7e6 h1d1 f3f6 d7d6,French,Winawer,2020,1
2020-06-28,yacine63,2184,arthur_paat,2305,0-1,E00,-4.0,4.0, d2d4 g8f6 c2c4 e7e6 g2g3 c7c5 d4d5 b7b5 f1g2 e6d5 c4d5 d7d6 a2a4 b5b4 b2b3 f8e7 c1b2 e8g8 g1f3 a7a5 e1g1 f6e4 f3d2 e7f6 g2e4 f6b2 e4h7 g8h8 a1a2 b2f6 h7e4 g7g6 d2c4 f6g7 e2e3 f7f5 e4g2 c8a6 b1d2 a6c4 d2c4 b8a6 e3e4 f5f4 d1g4 f4g3 g4g3 f8f6 g2h3 g7f8 e4e5 d6e5 c4e5 h8g7 e5g4 f8d6 g3h4 g6g5 h4g5 f6g6 g5d8 a8d8 f2f4 d8h8 f4f5 g6g5 f1f3 h8h3 f3h3 g5g4 a2g2 g4g2 g1g2 d6e5 h3e3 g7f6 g2f3 c5c4 b3c4 a6c5 h2h4 b4b3 h4h5 b3b2 e3e1 f6f5 h5h6 f5g6 e1h1 g6f6 h6h7 f6f7 f3e2 c5a4 e2d2 a4c3 d2c2 b2b1q h1b1 c3b1 c2b1 f7g7 b1a2 g7h7 a2a3 h7g7 a3a4 e5c3 c4c5 g7f6 a4b5 f6e7 b5b6 a5a4 c5c6 c3e5 c6c7 e7d7,Queen's Indian,Catalane,2020,1
2020-06-28,gmops,2224,yacine63,2177,0-1,C00,-19.0,7.0, e2e4 e7e6 b2b3 d7d5 e4d5 e6d5 c1b2 b8c6 g1f3 c8g4 f1e2 g8f6 h2h3 g4h5 d2d3 f8d6 b1d2 d8d7 e1g1 e8c8 a2a4 d8e8 f1e1 h8g8 c2c4 d5d4 f3d4 c6d4 b2d4 h5e2 e1e2 d6b4 d2f3 f6h5 d4e3 g7g5 g2g4 h5f4 e3f4 g5f4 d3d4 g8g4 h3g4 d7g4 g1h1 g4h5 f3h2 e8e2 d1g1 f4f3 a1f1 b4d6 g1g4 h5g4 h2g4 e2b2 c4c5 d6f4 f1e1 b2b3 g4f6 b7b6 c5c6 f4e3 f2e3 b3a3 h1g1 a3a4 g1f2 a4c4 d4d5 c4h4 f2f3 c8d8 e1g1 d8e7 f6e4 h4h5 g1g8 h5d5 g8e8 e7e8 e4f6 e8e7 f6d5 e7d6 f3e4 d6c6 d5f6 c6c5 f6h7 c5c4 h7g5 a7a5 g5f7 a5a4 f7e5 c4c3 e5d3 a4a3 d3c1 b6b5 e4d5 b5b4 e3e4 b4b3 e4e5 b3b2 c1e2 c3d2 e5e6 b2b1q e6e7 b1b8 e2d4 b8e8 d5e6 a3a2 e6f6 d2c3 d4e2 c3b2 e2d4 a2a1q d4e6 a1f1 f6e5 e8e7 e5d5 f1g2 d5d4 e7e6 d4d3 e6f5 d3c4 g2g4,French,French e4 e6,2020,1
2020-06-27,Goldfinger007,2083,yacine63,2184,1-0,A35,8.0,-7.0, c2c4 c7c5 b1c3 b8c6 g1f3 e7e5 d2d3 g7g6 g2g3 f8g7 f1g2 g8e7 c3d5 e7d5 c4d5 c6e7 d1b3 d7d6 e1g1 e8g8 e2e3 f7f5 d3d4 c5d4 e3d4 e5e4 f3g5 b7b6 f1d1 h7h6 g5e6 c8e6 d5e6 d6d5 c1f4 g6g5 f4e5 g7e5 d4e5 d8c8 d1d5 e7d5 b3d5 f8d8 d5b3 d8d3 b3b5 c8e6 g2f1 d3d4 b2b3 a7a6 f1c4 a6b5 c4e6 g8g7 e6f5 a8e8 e5e6 g7f6 g3g4 f6e5 a1c1 d4d2 c1c6 e5f4 a2a4 b5a4 b3a4 e8a8 c6c4 d2e2 g1f1 f4f3 e6e7 e2f2 f1g1 f2g2 g1f1 g2f2 f1g1 e4e3 f5e4 f3e2 e4a8 f2f1 g1g2 f1f2 g2g3 e2d3 c4c8 e3e2 e7e8q,English Opening,English,2020,1
2020-06-27,yacine63,2184,Miesov,2201,1/2-1/2,A58,0.0,0.0, d2d4 g8f6 c2c4 c7c5 d4d5 b7b5 c4b5 a7a6 b5a6 g7g6 b1c3 c8a6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d6 e1g1 b8d7 a1b1 d7b6 f1e1 a6b7 e2e4 f6g4 c1f4 b6c4 h2h3 g4e5 b2b3 e5f3 d1f3 c4e5 f3e3 f7f5 e4f5 f8f5 g2e4 f5f8 f4h6 g7h6 e3h6 e5f3 e4f3 f8f3 c3e4 d8f8 h6f8 a8f8 b1d1 h7h6 g1g2 f3f5 d1d3 b7d5 f2f3 d5e4 e1e4 f8f7 d3e3 g8f8 a2a4 f5d5 a4a5 d5d2 e3e2 d2e2 e4e2 e7e5 e2a2 f7a7 g2f2 f8e7 f2e3 d6d5 f3f4 e7e6 f4e5 e6e5 e3d3 e5d6 a2a4 g6g5 h3h4 d6c6 h4g5 h6g5 a4g4 a7g7 d3c3 c6b5 g4a4 g7a7 a4g4 d5d4 c3d3 a7g7 g4e4 b5a5 e4e5 a5b4 e5e8 g7b7 e8g8 b4b3 g8g5 c5c4 d3d4 b7d7 d4e5 c4c3 e5f6 c3c2 g5c5 b3b2 g3g4 d7d3 c5c2 b2c2 g4g5 d3d6 f6f7 c2d3 g5g6 d3e4 g6g7 d6d7 f7f8 e4f5 g7g8q d7d8 f8f7 d8g8 f7g8,Benoni defense,Benko,2020,1
2020-06-27,arian63,2206,yacine63,2190,1-0,D32,5.0,-6.0, d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 e2e3 b8c6 g1f3 g8f6 f1e2 c5c4 e1g1 f8b4 f3d2 e8g8 a2a3 b4d6 f2f4 f8e8 d2f3 f6g4 f3e5 d6e5 f4e5 d8h4 h2h3 g4e5 d4e5 c8h3 d1d5 h3g2 g1g2 e8e5 d5f7,QGD,Tarrasch,2020,1
2020-06-27,yacine63,2195,Spuros_Tryfonas,2189,0-1,A55,-5.0,6.0, d2d4 d7d6 g1f3 g8f6 c2c4 b8d7 b1c3 e7e5 e2e4 f8e7 g2g3 c7c6 f1g2 e8g8 e1g1 h7h6 h2h3 f8e8 d4d5 c6d5 c4d5 d7c5 f3e1 a7a5 c1e3 b7b6 f2f4 f6d7 f4f5 e7g5 e3f2 g5f6 g3g4 f6h4 f2h4 d8h4 e1f3 h4e7 c3b5 c8a6 b5c7 a6f1 d1f1 c5e4 c7a8 e8a8 f1c4 e4c5 b2b3 d7f6 a1e1 e7d7 h3h4 a8c8 g4g5 h6g5 h4g5 f6h5 c4h4 g7g6 f5g6 f7g6 g2h3 d7d8 h3c8 d8c8 e1f1 c5d3 h4e4 d3f4 f3h4 c8g4 h4g2 f4h3 g1h2 g4e4,Benoni defense,old indian,2020,1
2020-06-27,Neuneu77,2184,yacine63,2190,0-1,C15,-5.0,5.0, e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 a2a3 b4c3 b2c3 d5e4 d1g4 g8f6 g4g7 h8g8 g7h6 g8g6 h6e3 b8c6 g1h3 e6e5 f1b5 e5d4 c3d4 d8d5 c2c4 d5f5 h3f4 f6g4 e3c3 c8d7 h2h3 g6h6 e1e2 e8c8 c1b2 c6d4 c3d4 d7b5 d4d8 c8d8 h3g4 b5c4 e2e3 f5c5 e3e4 c5c6 e4e3 h6d6 a1b1 c4a2 h1c1 c6b6,French,Winawer,2020,1
2020-06-27,yacine63,2195,Florian_Piringer,2240,0-1,D76,-5.0,5.0, d2d4 g8f6 c2c4 g7g6 g2g3 d7d5 c4d5 f6d5 f1g2 f8g7 g1f3 e8g8 e1g1 d5b6 b1c3 b8c6 e2e3 a7a6 f3e1 e7e5 d4d5 c6a5 e3e4 a5c4 b2b3 c4d6 e1d3 a6a5 c1b2 a5a4 a1c1 a4b3 a2b3 c7c6 d3b4 c6c5 b4d3 c5c4 d3c5 b6d7 c5d7 c8d7 f2f4 d8b6 g1h1 b6b3 d1b3 c4b3 c3e2 d7b5 f1e1 d6c4 b2e5 g7e5 f4e5 c4e5 e2d4 b5c4 c1b1 a8a3 e1e3 f8a8 h2h3 a3a1 b1a1 a8a1 h1h2 b3b2,Grunfeld Defence,Grünfled Fianchetto variation,2020,1
2020-06-27,yacine63,2202,Boston46,2070,0-1,D20,-7.0,8.0, d2d4 d7d5 c2c4 d5c4 e2e3 e7e5 f1c4 e5d4 e3d4 g8f6 g1e2 f8d6 e1g1 e8g8 b1c3 c7c6 e2g3 d6g3 h2g3 c8f5 c1g5 h7h6 g5f4 b8d7 f4d6 f8e8 d1b3 f5e6 f1e1 e6c4 b3c4 d7b6 c4c5 d8d7 d6e5 f6d5 c3e4 b6c8 e4d6 c8d6 c5d6 d7d6 e5d6 f7f6 f2f4 g8f7 f4f5 d5e3 g3g4 e3g4 d6f4 h6h5 a1c1 e8e1 c1e1 a8d8 e1e4 d8d7 g1f1 g7g5 f5g6 f7g6 f1e2 g6f5 e2f3 b7b5 f4b8 a7a5 e4f4 f5g6 f3e4 d7d5 b8c7 a5a4 f4f3 f6f5 e4d3 g4h6 f3e3 g6g5 e3e6 c6c5 c7b6 c5d4 b6d4 h6g4 d3c3 h5h4 e6e8 g5f4 d4b6 f4g3 e8e2 g4f6 b6f2 g3g4 c3b4 f6e4 f2b6 g4g3 b6c7 g3g4 e2c2 d5d2 c2c6 d2g2 b4b5 g2b2 b5a4 b2a2 a4b3 a2d2 c6g6 g4f3 g6h6 d2d3 b3b2 f3g4 c7b6 h4h3 h6g6 g4f3 g6h6 f3g2 b2c2 d3d2 c2c1 h3h2 b6e3 d2e2 h6g6 g2h1 e3d4 f5f4 d4e5 f4f3 c1d1 e2g2 g6h6 f3f2 d1e2 h1g1 e5h2 g2h2 h6g6 g1h1 e2f1 e4d2,Queen's Gambit,QGA,2020,1
2020-06-27,yacine63,2198,valcharm,2114,1-0,D11,4.0,-7.0, d2d4 d7d5 c2c4 c7c6 e2e3 g8f6 g1f3 a7a6 b1c3 c8f5 f1e2 e7e6 d1b3 b7b5 c4c5 a6a5 a2a4 b5b4 c3b1 h7h6 f3e5 d8c7 b1d2 f6d7 f2f4 f8e7 e1g1 e8g8 g2g4 f5h7 d2f3 f7f6 e5d3 h7e4 c1d2 f6f5 f3e5 d7e5 d3e5 b8d7 e5g6 f8e8 g6e7 e8e7 h2h3 d7f8 g1f2 g7g5 e2f3 g5f4 e3f4 f5g4 f1g1 e4f3 b3f3 g8h8 g1g4 f8h7 f4f5 a8f8 d2f4 c7d7 f4e5 h7f6 g4g6 e7f7 f3h5 f7h7 g6f6 f8f6 e5f6 h8g8 a1e1 e6e5 d4e5 d7a7 h5e8,Queen's Gambit,Slave,2020,1
2020-06-27,chimaydrink,2193,yacine63,2192,0-1,D34,-6.0,6.0, d2d4 e7e6 g1f3 d7d5 c2c4 c7c5 c4d5 e6d5 g2g3 b8c6 f1g2 g8f6 e1g1 f8e7 b1c3 e8g8 c1g5 c5c4 f3e5 c8e6 d1d2 c6e5 d4e5 f6g4 g5e7 d8e7 c3d5 e6d5 d2d5 f8d8 d5c4 g4e5 c4e4 d8d2 b2b3 e5c6 e4e7 c6e7 g2b7 a8b8 b7f3 e7f5 f1d1 b8d8 d1d2 d8d2 a1c1 g7g6 a2a4 f5d4 c1c8 g8g7 c8c7 d4b3 c7a7 b3d4 a4a5 d4e2 f3e2 d2e2 a5a6 e2a2 h2h4 h7h5 g1f1 g7f6 a7a8 f6f5 a6a7 f5g4 f1e1 g4f3 e1d1 f3f2 d1c1 f2g3 c1b1 a2a6 b1b2 g3h4 b2b3 h4g3 b3b4 h5h4 b4b5 a6a1 b5b6 h4h3 a8f8 h3h2 f8h8 g3g2,QGD,Tarrasch,2020,1
2020-06-27,halil65,2066,yacine63,2200,1-0,C15,8.0,-8.0, e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 c1d2 g8f6 e4e5 f6d7 f2f4 c7c5 g1f3 b8c6 d2e3 d8b6 a2a3 c5d4 f3d4 b4c5 c3b5 c6d4 e3d4 c5d4 d1d4 b6d4 b5d4 f7f6 e5f6 d7f6 f1b5 e8f7 e1g1 a7a6 b5e2 c8d7 g2g4 f6e4 e2d3 e4c5 d4f3 c5d3 c2d3 d7b5 a1c1 h8c8 f3e5 f7e7 g1f2 b5a4 f2e3 a4c2 h2h4 c8c7 f1f2 a8c8 h4h5 c2a4 c1c7 c8c7 h5h6 g7g6 e3d4 e7f6 f2e2 c7c1 e2h2 c1f1 d4e3 f1e1 h2e2 e1h1 e3d4 h1f1 d4e3 b7b5 e5d7 f6e7 d7c5 f1g1 e3d2 g1g4 e2e6 e7f7 e6a6 g4f4 d2e3 f4h4 a6a7 f7g8 a7g7 g8h8 g7d7 h8g8 d7d8 g8f7 d8d5 h4h6 c5a4 b5a4 d5d4 h6h3 e3d2 h3h2 d2c3 g6g5 d4a4 h2h4 a4a7 f7g6 d3d4 g5g4 a7a8 g4g3 a8g8 g6f5 g8g3 f5e4 g3g7 e4d5 g7d7 d5c6 d7d8 h7h5 b2b4 h4e4 c3c4 h5h4 d8h8 c6d6 h8h6 d6e7 a3a4 e7d7,French,Winawer,2020,1
2020-06-27,magickiller,2173,yacine63,2194,0-1,C19,-6.0,6.0, e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 g8e7 a2a3 b4c3 b2c3 c7c5 d1g4 c5d4 g4g7 h8g8 g7h7 d8c7 e1d1 b8c6 g1f3 d4c3 f3g5 c6e5 f2f4 f7f6 f4e5 f6g5 h7h5 e8d8 c1g5 g8e8 h2h4 c8d7 g5f6 c7c5 h5g4 d8c7 h4h5 e7f5 g4b4 c5b4 a3b4 e8g8 f1d3 g8g2 h5h6 f5h6 a1a3 h6g4 a3c3 c7b6 f6e7 g4f2 d1c1 f2h1 e7c5 b6c7 c5d6 c7d8 c1b2 h1f2 d3f1 g2g1 c3f3 g1f1 f3f8 d7e8 f8h8 a8c8 b4b5 f2d1 b2b3 c8c3 b3b4 f1f4 b4a5 c3c2 h8h3 c2a2 d6a3 d1f2 h3b3 f2e4 b5b6 a7a6 a5b4 a2a1 b3h3 e4f2 b4b3 f2h3 a3b2 f4f3 b3c2 a1a2 c2b1 a2b2 b1b2 f3e3 b2c2 h3f4 c2d2 e3d3 d2c2 e8a4 c2b2 f4e2 b2a2 d3b3 a2a1 e2d4 a1a2 d4b5,French,Winawer,2020,1
2020-06-27,yacine63,2191,huitzinga,2031,1-0,D08,3.0,-4.0, d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 a2a3 c8g4 b1d2 d8e7 b2b4 e8c8 c1b2 c6e5 f3e5 e7e5 d2f3 g4f3 g2f3 g8f6 d1a4 c8b8 a1d1 f6h5 b2d4 e5e6 a4a7 b8c8 a7a8 c8d7 d4f6 d7c6 a8a4 c6b6 a4a5 b6c6 a5b5,Queen's Gambit,Albin,2020,1
2020-06-27,yacine63,2186,KoningEric,2160,1-0,D11,5.0,-5.0, d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 e7e6 b2b3 f8b4 b1d2 e8g8 f1d3 b8d7 e1g1 b7b6 c1b2 c8b7 a2a3 b4e7 f3e5 d7e5 d4e5 f6d7 c4d5 c6d5 f2f4 g7g6 d1g4 e7c5 a1e1 a7a5 f1f3 f8e8 f3h3 d8e7 d2f3 c5a3 f3g5 d7f8 b2a3 e7a3 h3h6 a3e7 g4h3 f7f5 e5f6 e7f6 g5h7 f8h7 h6g6 f6g6 d3g6 e8e7 g6h7 e7h7 h3e6 h7f7 e6b6 a5a4 b3a4 a8a4 b6d8 g8g7 d8g5 g7f8 g5h6 f8g8 g2g4 a4a2 g4g5 f7h7 h6g6 g8h8 g6e8 h8g7 e8e5 g7f8 f4f5 d5d4 e3e4 d4d3 e5b8,Queen's Gambit,Slave,2020,1
2020-06-26,Stratac45,2174,yacine63,2192,1-0,C19,7.0,-6.0, e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 h2h4 d8a5 c1d2 a5a4 d1b1 b8c6 g1e2 b7b6 h4h5 c8a6 h1h4 e7f5 h4f4 c5d4 c3d4 a6e2 f1e2 c6d4 c2c3 d4c2 e1f1 d5d4,French,Winawer,2020,1
2020-06-26,Domogatskiy88,2241,yacine63,2197,1-0,C02,6.0,-5.0, e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 c2c3 d8b6 g1f3 b8c6 a2a3 g8h6 f1d3 h6f5 d3f5 e6f5 e1g1 f8e7 b2b4 c5c4 c1g5 c8e6 g5e7 c6e7 b1d2 h7h6 f3e1 g7g5 e1c2 e7g6 b4b5 b6b5 a1b1 b5d7 f1e1 f5f4 d2f1 g5g4 g2g3 h6h5 d1d2 h5h4 g3f4 e6f5 f1e3 f5e4 e3c4 g4g3 c4d6 e8f8 f4f5 e4f5 b1b7 g3h2 g1h2,French,Advance variation,2020,1
2020-06-26,yacine63,2203,zorro81,2146,0-1,A57,-6.0,7.0, d2d4 g8f6 c2c4 c7c5 d4d5 b7b5 d1c2 g7g6 e2e4 d7d6 c4b5 a7a6 b5a6 c8a6 f1a6 d8a5 b1c3 a5a6 g1e2 b8d7 f2f4 f8g7 e1g1 e8g8 h2h3 f8b8 c1e3 d7b6 b2b3 a6a5 a1d1 a5b4 e2g3 f6g4 h3g4 b4c3 c2c3 g7c3 f1f2 a8a3 d1c1 c3g7 c1c2 b6d7 e3c1 a3a6 g3f1 g7d4 f1e3 d7f6 e4e5 d4e3 c1e3 f6g4 f2e2 g4e3 e2e3 b8a8 e5d6 e7d6 e3e2 g8f8 g1f2 a8b8 f2g3 b8b4 g3g4 b4d4 e2e3 d4d5 c2e2 a6a3 e3e8 f8g7 e8d8 h7h5 g4g3 d5d4 e2e8 c5c4 d8b8 c4b3 a2b3 d4d3 g3h4 a3b3 b8d8 b3b2 g2g3 b2h2 h4g5 f7f6,Benoni defense,Benko,2020,1
2020-06-26,Abhyudaya123,2189,yacine63,2209,1-0,C05,6.0,-6.0, e2e4 e7e6 d2d4 d7d5 b1d2 g8f6 f1d3 c7c5 c2c3 b8c6 g1f3 d8b6 e4e5 f6d7 e1g1 c5d4 c3d4 c6d4 f3d4 b6d4 d2f3 d4g4 h2h3 g4h5 d3b5 f8c5 d1a4 a7a6 c1d2 a6b5 a4a8 e8g8 a1c1 d7b6 a8a5 b6c4 a5b5 c4d2 f3d2 c5a7 c1c8 f8c8 b5b7 c8f8 b7a7 h5e2 a7e3 e2b5 b2b3 b5a5 a2a4,French,Tarrasch Variation,2020,1
2020-06-26,yacine63,2215,oldlekss,2211,0-1,A53,-6.0,5.0, d2d4 g8f6 c2c4 d7d6 g1f3 c8f5 b1c3 h7h6 g2g3 b8d7 f1g2 c7c6 e1g1 e7e5 f3h4 f5h7 d4d5 c6c5 e2e4 f8e7 f1e1 e8g8 h2h3 f8e8 c1e3 e7f8 a2a3 a7a6 b2b4 c5b4 a3b4 a8c8 d1d3 d8c7 g2f1 d7b6 a1c1 b6c4 c3a4 b7b5 a4b6 h7e4 d3b3 c8b8 b6c4 b5c4 f1c4 c7b7 e3d2 e4d5 c4d5 b7d5 b3e3 d5e6 e1d1 e6h3 e3d3 f6g4 h4f3 e5e4,Benoni defense,old indian,2020,1
2020-06-26,yacine63,2210,wodetisi,2190,1-0,D07,5.0,-5.0, d2d4 d7d5 c2c4 b8c6 g1f3 c8g4 b1c3 d5c4 d4d5 g4f3 g2f3 c6e5 f3f4 e5d7 e2e3 e7e5 d5e6 f7e6 f1c4 d8f6 d1a4 a7a6 c1d2 g8e7 e1c1 e7c6 c3e4 f6f5 e4g3 f5c5 g3e4 c5f5 c4d3 f5h5 c1b1 d7b6 a4b3 e8c8 b3e6 c8b8 d3a6 h5e8 e6e8 d8e8 a6b5 e8e4 d2c3 e4e8 h1g1 h7h5 g1g6 h8h6 g6h6 g7h6 b5e2 f8d6 e2h5 e8g8 h5f3 c6e7 c3f6 e7f5 e3e4 g8f8 e4e5 f5e7 e5d6 f8f6 d6e7 f6e6 d1d8,Queen's Gambit,Chigorin,2020,1
2020-06-26,klune,2164,yacine63,2204,0-1,A01,-5.0,6.0, b2b3 c7c5 c1b2 d7d6 c2c4 e7e5 g2g3 b8c6 f1g2 g7g6 e2e3 f8g7 g1e2 g8e7 e1g1 e8g8 d2d4 c8g4 d4d5 c6a5 h2h3 g4e2 d1e2 f7f5 f2f4 d8d7 b1c3 a7a6 a1e1 a8e8 e2c2 b7b5 e3e4 b5c4,Irregular,"just bad, nothing else",2020,1
2020-06-26,yacine63,2198,Chronomotor,2223,1-0,E04,6.0,-6.0, d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 g2g3 d5c4 f1g2 a7a6 e1g1 b7b5 f3e5 a8a7 a2a4 b5b4 e5c4 f8e7 e2e4 e8g8 c1e3 c8b7 d4d5 a7a8 c4a5 d8c8 a5b7 c8b7 d5e6 f7e6 e4e5 f6d5 d1g4 f8f5 f1d1 c7c6 e3h6 e7c5 d1d5 c6d5 g2d5 c5f2 g1f1 f2d4 g4f5 b7d5 f5g5 d5f3 f1e1 a8a7 g5d8 f3f8 d8d4 a7d7 d4g4 b8c6 g4e6 f8f7 e6c6 g7h6 b1d2 f7f5 e5e6 f5e5 c6e4 e5b2 e6d7 b2a1 e1e2,Queen's Indian,Catalane,2020,1
2020-06-26,jaiko2,2223,yacine63,2198,1/2-1/2,D00,-1.0,0.0, d2d4 d7d5 c1f4 e7e6 e2e3 c7c5 b1d2 b8c6 c2c3 g8f6 f1d3 f8d6 d4c5 d6c5 g1f3 e8g8 f3e5 f8e8 d1f3 c5d6 e5c6 b7c6 f4d6 d8d6 a1d1 a8b8 e1g1 b8b2 d2c4 d6b8 c4b2 b8b2 c3c4 b2a2 c4c5 e6e5 d1a1 a2b2 f3d1 c8g4 d1a4 e5e4 d3a6 b2e5 a4c6 e5g5 f1b1 h7h5 a6f1 h5h4 a1a7 g4f3 c6c7 e8f8 b1b8 f8b8 c7b8 g8h7 h2h3 d5d4 e3d4 e4e3 f2e3 g5e3 g1h2 e3f2 b8f4 f2f1 f4f3 f1c4 c5c6 c4d4 a7f7 d4d6 h2g1 d6c5 f3f2 c5c6 f2h4 h7g8 f7f6 g7f6 h4g4 g8f7 g1h2 c6d6 g4g3 d6d1 h3h4 d1e2 h2h3 e2d1 g3g4 d1h1 h3g3 h1e1 g3f4 e1e5 f4f3 e5c3 f3f2 c3d2 f2g1 d2e1 g1h2 e1e5 g2g3 e5b2 h2h3 b2f2 g4c4 f7g6 c4e4 g6g7 h4h5 f2f1 h3g4 f1d1 e4f3 f6f5 g4f4 d1f3 f4f3 g7h6 f3f4 h6h5 f4f5 h5h6 f5f6 h6h5 f6f5 h5h6 g3g4 h6h7 f5f6 h7h8 f6f7 h8h7 g4g5 h7h8 f7f6 h8h7 f6f7 h7h8 f7f8 h8h7 f8f7,Queen's Gambit,1.d4 d5,2020,1
2020-06-25,yacine63,2191,Dreed1,2235,1-0,E62,7.0,-7.0, d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 b1c3 d7d6 g1f3 b8c6 e1g1 e7e5 d4e5 c6e5 f3e5 d6e5 c1g5 c7c6 d1d8 f8d8 c3e4 f6e4 g5d8 e4d2 f1c1 c8e6 d8g5 d2c4 b2b3 c4b6 e2e4 f7f6 g5e3 g8f7 c1d1 g7f8 d1d3 f8a3 a1d1 f7e7 h2h4 b6d7 g1h2 d7c5 d3c3 b7b6 f2f4 e6g4 d1f1 a8c8 g2h3 g4h3 h2h3 c5e4 c3c4 e4d6 c4a4 d6b5 f4e5 f6e5 e3g5 e7e6 f1f6 e6d5 f6f7 c8e8 f7h7 e5e4 h7d7 d5c5 g5e3 b5d4 e3d4 c5b5 a4a7 a3c1 d7e7 e8d8 e7e4 c6c5 d4c3,King's Indian,King's Indian fianchetto variation,2020,1
2020-06-25,saman_amirpour,2164,yacine63,2186,0-1,C00,-6.0,5.0, e2e4 e7e6 e4e5 d7d5 e5d6 f8d6 g1f3 b8c6 d2d4 g8e7 f1b5 a7a6 b5c6 e7c6 e1g1 e8g8 c2c4 e6e5 d4d5 c6e7 b1c3 c8g4 h2h3 g4h5 c3e4 h7h6 c4c5 d6c5 e4c5 b7b6 c5e4 f7f5 e4g3 h5f3 d1f3 e5e4 f3b3 d8d5 b3d5 e7d5 f1d1 a8d8 c1e3 g7g5 g3h5 g8f7 a1c1 f7g6 g2g4 c7c5 c1c2 f5f4 e3c1 e4e3 g1f1 e3f2 f1f2 d5b4 d1d8 f8d8 c2e2 b4a2 e2e6 g6h7 e6e7 h7g8 e7e1 a2c1 e1c1 d8d2 f2f3 d2b2 c1e1 b2b3 f3e4 b3e3 e1e3 f4e3 e4e3 g8f7 h5g3 b6b5 g3e4 c5c4 e3d4 f7e6 e4g3 a6a5 g3f5 a5a4 f5h6 a4a3 d4c3 b5b4 c3c2 b4b3 c2b1 c4c3 h6f5 e6e5 f5e3 e5d4 e3f5 d4d3 h3h4 a3a2,French,French e4 e6,2020,1
2020-06-25,yacine63,2192,letueur-4,2166,0-1,D11,-6.0,6.0, d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 e2e3 e7e6 b2b3 b8d7 c1b2 b7b6 b1d2 c8b7 f1d3 f8e7 e1g1 e8g8 f3e5 c6c5 f2f4 c5d4 e3d4 e7b4 c4d5 b7d5 a2a3 b4d2 d1d2 f6e4 d2e3 f7f5 b3b4 d7e5 d4e5 a8c8 f1d1 d8h4 d3a6 c8c2 a6e2 c2b2 a1c1 b2b3 e2d3 h7h6 c1c7 h4g4 d1c1 e4g5,Queen's Gambit,Slave,2020,1
